ID_CLIENTE,FECHA,TIPO DE CREDITO,COOPERATIVA,MONTO,PLAZO,PAGADURIA,ANIO_NACIMIENTO,ESTADO,FECHA DE DESEMBOLSO,EDAD_AL_PRESTAMO,DIAS_HASTA_DESEMBOLSO,MONTO_M,ANIO,MES
488,2025-03-25,LIBRE INVERSIÓN,BAN100,6014260.0,156.0,CREMIL,1969,DESEMBOLSADO,2025-03-28,56.0,3.0,6.01426,2025.0,3.0
664,2025-03-26,LIBRE INVERSIÓN,PRONALCREDIT,1400000.0,48.0,FOPEP,1938,DESEMBOLSADO,2025-04-04,87.0,9.0,1.4,2025.0,3.0
61,2025-03-28,LIBRE INVERSIÓN,PRONALCREDIT,6500000.0,84.0,COLPENSIONES,1970,DESEMBOLSADO,2025-04-09,55.0,12.0,6.5,2025.0,3.0
23,2025-03-31,LIBRE INVERSIÓN,PRONALCREDIT,4400000.0,36.0,COLPENSIONES,1954,DESEMBOLSADO,2025-04-24,71.0,24.0,4.4,2025.0,3.0
321,2025-04-01,LIBRE INVERSIÓN,PRONALCREDIT,1400000.0,60.0,COLPENSIONES,1965,DESEMBOLSADO,2025-04-24,60.0,23.0,1.4,2025.0,4.0
691,2025-04-01,LIBRE INVERSIÓN,PRONALCREDIT,4000000.0,36.0,CASUR,1962,DESEMBOLSADO,2025-04-09,63.0,8.0,4.0,2025.0,4.0
519,2024-04-03,LIBRE INVERSIÓN,PRONALCREDIT,1500000.0,60.0,FIDUPREVISORA,1947,DESEMBOLSADO,,77.0,,1.5,2024.0,4.0
378,2025-04-04,LIBRE INVERSIÓN,BUSINESS,1848000.0,72.0,PORVENIR,1958,DESEMBOLSADO,2025-04-07,67.0,3.0,1.848,2025.0,4.0
178,2025-04-07,LIBRE INVERSIÓN,BUSINESS,7860390.0,84.0,COLFONDOS,1962,DESEMBOLSADO,,63.0,,7.86039,2025.0,4.0
710,2025-04-21,LIBRE INVERSIÓN,EXCELCREDIT,13600000.0,72.0,GOBERNACION,1950,DESEMBOLSADO,2025-04-29,75.0,8.0,13.6,2025.0,4.0
594,2025-04-21,REFINANCIACIÓN,TEKA,22894636.0,84.0,COLPENSIONES,1957,DESEMBOLSADO,2025-04-24,68.0,3.0,22.894636,2025.0,4.0
690,2025-04-21,LIBRE INVERSIÓN,BUSINESS,1700000.0,48.0,COLPENSIONES,1961,DESEMBOLSADO,2025-04-24,64.0,3.0,1.7,2025.0,4.0
563,2025-04-21,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,60.0,COLPENSIONES,1972,DESEMBOLSADO,2025-04-30,53.0,9.0,2.0,2025.0,4.0
110,2025-04-23,REFINANCIACIÓN,COOPIDESARROLLO,3000000.0,84.0,MAPFRE,1979,NO_DESEMBOLSADO,,46.0,,3.0,2025.0,4.0
299,2025-04-24,REFINANCIACIÓN,BUSINESS,7734900.0,84.0,COLPENSIONES,1951,DESEMBOLSADO,2025-04-29,74.0,5.0,7.7349,2025.0,4.0
360,2025-04-25,REFINANCIACIÓN,BUSINESS,15528389.0,84.0,COLFONDOS,1958,DESEMBOLSADO,2025-04-28,67.0,3.0,15.528389,2025.0,4.0
690,2025-05-05,LIBRE INVERSIÓN,BUSINESS,1700000.0,48.0,COLPENSIONES,1961,DESEMBOLSADO,2025-05-08,64.0,3.0,1.7,2025.0,5.0
510,2025-05-20,LIBRE INVERSIÓN,COPFINANCIAR,6500000.0,84.0,COLPENSIONES,1939,DESEMBOLSADO,2025-06-10,86.0,21.0,6.5,2025.0,5.0
699,2025-05-22,COMPRA DE CARTERA,KREDIT,127511775.0,168.0,COLPENSIONES,1957,NO_DESEMBOLSADO,,68.0,,127.511775,2025.0,5.0
453,2025-05-16,COMPRA DE CARTERA,PRONALCREDIT,9000000.0,84.0,COLPENSIONES,1940,DESEMBOLSADO,2025-06-13,85.0,28.0,9.0,2025.0,5.0
711,2025-06-03,LIBRE INVERSIÓN,PRONALCREDIT,2500000.0,60.0,COLPENSIONES,1958,DESEMBOLSADO,2025-06-26,67.0,23.0,2.5,2025.0,6.0
712,2025-06-03,LIBRE INVERSIÓN,COOPSANDER,10070000.0,72.0,FERROCARRILES,1946,DESEMBOLSADO,2025-06-10,79.0,7.0,10.07,2025.0,6.0
713,2025-06-03,LIBRE INVERSIÓN,BUSINESS,4350000.0,48.0,COLPENSIONES,1962,DESEMBOLSADO,2025-06-10,63.0,7.0,4.35,2025.0,6.0
85,2025-06-04,COMPRA DE CARTERA,KREDIT,144711775.0,0.0,COLPENSIONES,1956,NO_DESEMBOLSADO,,69.0,,144.711775,2025.0,6.0
473,2025-06-18,REFINANCIACIÓN,PRONALCREDIT,3235000.0,84.0,COLPENSIONES,1960,DESEMBOLSADO,2025-07-02,65.0,14.0,3.235,2025.0,6.0
714,2025-06-16,LIBRE INVERSIÓN,PRONALCREDIT,,84.0,COLPENSIONES,1957,NO_DESEMBOLSADO,,68.0,,,2025.0,6.0
715,2025-06-24,COMPRA DE CARTERA,ACTIVOS Y FINANZAS,28000000.0,144.0,COLPENSIONES,1949,DESEMBOLSADO,2025-08-08,76.0,,28.0,2025.0,6.0
253,2025-07-01,REFINANCIACIÓN,COOPIDESARROLLO,2500000.0,84.0,ALLIANZ SEGUROS,1968,DESEMBOLSADO,2025-08-15,57.0,,2.5,2025.0,7.0
226,2025-07-01,REFINANCIACIÓN,BUSINESS,20050000.0,60.0,SEGUROS BOLIVAR,1980,DESEMBOLSADO,2025-07-14,45.0,13.0,20.05,2025.0,7.0
667,2025-07-01,LIBRE INVERSIÓN,PRONALCREDIT,1000000.0,72.0,COLPENSIONES,1942,DESEMBOLSADO,2025-07-02,83.0,1.0,1.0,2025.0,7.0
378,2025-07-07,COMPRA DE CARTERA,EXCELCREDIT,21394000.0,144.0,PORVENIR,1958,DESEMBOLSADO,2025-08-17,67.0,,21.394,2025.0,7.0
690,2025-07-08,LIBRE INVERSIÓN,BUSINESS,1100000.0,36.0,COLPENSIONES,1961,DESEMBOLSADO,2025-07-10,64.0,2.0,1.1,2025.0,7.0
3,2025-07-17,LIBRE INVERSIÓN,COOPIDESARROLLO,8000000.0,48.0,CAGEN,1944,DESEMBOLSADO,2025-08-29,81.0,,8.0,2025.0,7.0
594,2025-07-22,REFINANCIACIÓN,BUSINESS,11513000.0,84.0,COLPENSIONES,1957,DESEMBOLSADO,2025-07-22,68.0,0.0,11.513,2025.0,7.0
611,2025-07-22,LIBRE INVERSIÓN,COOPIDESARROLLO,3000000.0,18.0,MAPFRE,1963,DESEMBOLSADO,2025-08-04,62.0,13.0,3.0,2025.0,7.0
628,2025-07-22,REFINANCIACIÓN,COOPSANDER,3900000.0,84.0,FERROCARRILES,1950,DESEMBOLSADO,2025-07-23,75.0,1.0,3.9,2025.0,7.0
716,2025-07-28,LIBRE INVERSIÓN,BUSINESS,2987219.0,84.0,CASUR,1951,DESEMBOLSADO,2025-07-28,74.0,0.0,2.987219,2025.0,7.0
618,2025-07-28,REFINANCIACIÓN,BUSINESS,,84.0,COLPENSIONES,1954,NO_DESEMBOLSADO,,71.0,,,2025.0,7.0
627,2025-07-31,REFINANCIACIÓN,COOPSANDER,,84.0,FERROCARRILES,1957,DESEMBOLSADO,2025-08-06,68.0,6.0,,2025.0,7.0
214,2025-08-04,LIBRE INVERSIÓN,EXCELCREDIT,,120.0,COLPENSIONES,1953,NO_DESEMBOLSADO,,72.0,,,2025.0,8.0
717,2025-08-04,LIBRE INVERSIÓN,PRONALCREDIT,5000000.0,48.0,COLPENSIONES,1937,DESEMBOLSADO,2025-08-13,88.0,9.0,5.0,2025.0,8.0
684,2025-08-04,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,60.0,PORVENIR,1961,DESEMBOLSADO,2025-08-20,64.0,16.0,2.0,2025.0,8.0
718,2025-08-04,LIBRE INVERSIÓN,EXCELCREDIT,,120.0,MINDEFENSA,,NO_DESEMBOLSADO,,,,,2025.0,8.0
719,2025-08-05,COMPRA DE CARTERA,EXCELCREDIT,,144.0,COLPENSIONES,1960,EN_PROCESO,,65.0,,,2025.0,8.0
624,2025-08-06,REFINANCIACIÓN,COOPSANDER,4200000.0,48.0,FERROCARRILES,1944,DESEMBOLSADO,2025-08-19,81.0,13.0,4.2,2025.0,8.0
720,2025-08-08,LIBRE INVERSIÓN,COOPSANDER,,84.0,FERROCARRILES,1957,NO_DESEMBOLSADO,,68.0,,,2025.0,8.0
669,2025-08-11,LIBRE INVERSIÓN,PRONALCREDIT,1500000.0,60.0,PORVENIR,1956,DESEMBOLSADO,2025-08-25,69.0,14.0,1.5,2025.0,8.0
721,2025-08-11,LIBRE INVERSIÓN,PRONALCREDIT,3000000.0,84.0,COLPENSIONES,1943,DESEMBOLSADO,2025-08-21,82.0,10.0,3.0,2025.0,8.0
722,2025-08-11,LIBRE INVERSIÓN,BAN100,2847367.0,144.0,COLPENSIONES,1957,DESEMBOLSADO,2025-08-15,68.0,4.0,2.847367,2025.0,8.0
514,2025-08-12,REFINANCIACIÓN,BUSINESS,8315554.0,84.0,SEGUROS ALFA,1989,DESEMBOLSADO,2025-08-19,,7.0,8.315554,2025.0,8.0
214,2025-08-14,LIBRE INVERSIÓN,KALA,,144.0,COLPENSIONES,1953,NO_DESEMBOLSADO,,72.0,,,2025.0,8.0
185,2025-08-15,REFINANCIACIÓN,BUSINESS,10477486.0,84.0,COLPENSIONES,1975,DESEMBOLSADO,2025-08-19,50.0,4.0,10.477486,2025.0,8.0
723,2025-08-15,COMPRA DE CARTERA,KREDIT,,,COLPENSIONES,,NO_DESEMBOLSADO,,,,,2025.0,8.0
625,2025-08-19,REFINANCIACIÓN,COOPSANDER,5000000.0,84.0,FERROCARRILES,1948,DESEMBOLSADO,2025-08-22,77.0,3.0,5.0,2025.0,8.0
279,2025-08-20,REFINANCIACIÓN,PRONALCREDIT,5000000.0,84.0,SEGUROS ALFA,,DESEMBOLSADO,2025-09-03,,14.0,5.0,2025.0,8.0
495,2025-08-20,REFINANCIACIÓN,PRONALCREDIT,6500050.0,84.0,SEGUROS ALFA,,DESEMBOLSADO,2025-09-03,,14.0,6.50005,2025.0,8.0
724,2025-08-21,LIBRE INVERSIÓN,EXCELCREDIT,14961471.0,144.0,FOMAG,1949,DESEMBOLSADO,2025-10-24,76.0,,14.961471,2025.0,8.0
725,2025-08-25,REFINANCIACIÓN,PRONALCREDIT,4542423.0,84.0,AXA COLPATRIA,1967,DESEMBOLSADO,2025-10-16,58.0,,4.542423,2025.0,8.0
208,2025-08-26,LIBRE INVERSIÓN,PRONALCREDIT,7500000.0,48.0,PROTECCION,1964,DESEMBOLSADO,2025-09-04,61.0,9.0,7.5,2025.0,8.0
395,2025-08-27,LIBRE INVERSIÓN,PRONALCREDIT,5000000.0,12.0,SEGUROS BOLIVAR,1981,DESEMBOLSADO,2025-09-16,44.0,20.0,5.0,2025.0,8.0
726,2025-08-28,REFINANCIACIÓN,BAN100,,60.0,COLPENSIONES,1950,NO_DESEMBOLSADO,,75.0,,,2025.0,8.0
316,2025-08-28,REFINANCIACIÓN,BUSINESS,15312772.0,84.0,MAPFRE,1956,DESEMBOLSADO,2025-09-04,69.0,7.0,15.312772,2025.0,8.0
727,2025-09-01,LIBRE INVERSIÓN,PRONALCREDIT,4000000.0,84.0,COLPENSIONES,1966,DESEMBOLSADO,2025-09-27,59.0,26.0,4.0,2025.0,9.0
262,2025-09-01,LIBRE INVERSIÓN,PRONALCREDIT,3000000.0,36.0,COLPENSIONES,,DESEMBOLSADO,2025-09-16,,15.0,3.0,2025.0,9.0
313,2025-09-01,REFINANCIACIÓN,PRONALCREDIT,1250000.0,84.0,COLPENSIONES,,DESEMBOLSADO,2025-09-16,,15.0,1.25,2025.0,9.0
728,2025-09-01,LIBRE INVERSIÓN,EXCELCREDIT,15327415.0,144.0,ASULADO,1985,DESEMBOLSADO,2025-09-12,40.0,11.0,15.327415,2025.0,9.0
440,2025-09-01,REFINANCIACIÓN,PRONALCREDIT,1692000.0,84.0,COLPENSIONES,,DESEMBOLSADO,2025-09-16,,15.0,1.692,2025.0,9.0
729,2025-09-02,LIBRE INVERSIÓN,BUSINESS,,84.0,FIDUPREVISORA,,NO_DESEMBOLSADO,,,,,2025.0,9.0
690,2025-09-02,LIBRE INVERSIÓN,BUSINESS,2171641.0,48.0,COLPENSIONES,1961,DESEMBOLSADO,2025-09-04,64.0,2.0,2.171641,2025.0,9.0
85,2025-09-05,COMPRA DE CARTERA,KREDIT,,168.0,COLPENSIONES,,DESEMBOLSADO,2025-10-22,,,,2025.0,9.0
730,2025-09-05,LIBRE INVERSIÓN,PRONALCREDIT,8000000.0,48.0,SEGUROS ALFA,1984,DESEMBOLSADO,2025-09-18,41.0,13.0,8.0,2025.0,9.0
731,2025-09-08,LIBRE INVERSIÓN,COMCREDIT,7000000.0,60.0,COLPENSIONES,1962,DESEMBOLSADO,2025-09-16,63.0,8.0,7.0,2025.0,9.0
327,2025-09-09,REFINANCIACIÓN,BUSINESS,15668439.0,84.0,FIDUPREVISORA,1978,DESEMBOLSADO,2025-09-26,47.0,17.0,15.668439,2025.0,9.0
20,2025-09-09,REFINANCIACIÓN,BUSINESS,2489501.0,120.0,PORVENIR,1959,DESEMBOLSADO,2025-09-19,66.0,10.0,2.489501,2025.0,9.0
537,2025-09-10,REFINANCIACIÓN,PRONALCREDIT,3000050.0,84.0,CREMIL,1979,DESEMBOLSADO,2025-09-25,46.0,15.0,3.00005,2025.0,9.0
537,2025-09-10,REFINANCIACIÓN,COPFINANCIAR,3856000.0,84.0,CREMIL,1979,DESEMBOLSADO,2025-09-25,46.0,15.0,3.856,2025.0,9.0
291,2025-09-11,COMPRA DE CARTERA,KREDIT,,144.0,COLPENSIONES,,NO_DESEMBOLSADO,,,,,2025.0,9.0
547,2025-09-15,LIBRE INVERSIÓN,EXCELCREDIT,,84.0,SEGUROS ALFA,1964,NO_DESEMBOLSADO,,61.0,,,2025.0,9.0
732,2025-09-16,LIBRE INVERSIÓN,BUSINESS,,84.0,FOPEP,,NO_DESEMBOLSADO,,,,,2025.0,9.0
733,2025-09-17,LIBRE INVERSIÓN,BAN100,,72.0,COLPENSIONES,1947,DESEMBOLSADO,2025-09-24,78.0,7.0,,2025.0,9.0
734,2025-09-18,LIBRE INVERSIÓN,PRONALCREDIT,7000000.0,60.0,COLPENSIONES,1938,DESEMBOLSADO,2025-09-30,87.0,12.0,7.0,2025.0,9.0
735,2025-09-19,LIBRE INVERSIÓN,EXCELCREDIT,,84.0,GOBERNACION,1953,NO_DESEMBOLSADO,,72.0,,,2025.0,9.0
590,2025-09-29,LIBRE INVERSIÓN,BUSINESS,3711979.0,84.0,CASUR,1969,DESEMBOLSADO,2025-10-01,56.0,2.0,3.711979,2025.0,9.0
610,2025-09-29,LIBRE INVERSIÓN,COPFINANCIAR,3000000.0,72.0,CASUR,1970,DESEMBOLSADO,2025-10-02,55.0,3.0,3.0,2025.0,9.0
736,2025-10-02,LIBRE INVERSIÓN,PRONALCREDIT,32600000.0,168.0,CREMIL,1970,NO_DESEMBOLSADO,,55.0,,32.6,2025.0,10.0
737,2025-10-02,,KALA,6506967.0,144.0,COLPENSIONES,1945,DESEMBOLSADO,2025-10-16,80.0,14.0,6.506967,2025.0,10.0
404,2025-10-06,REFINANCIACIÓN,BUSINESS,6339563.0,84.0,POSITIVA,1977,DESEMBOLSADO,2025-10-17,48.0,11.0,6.339563,2025.0,10.0
738,2025-10-07,LIBRE INVERSIÓN,PRONALCREDIT,3000000.0,24.0,EJERCITO,1987,DESEMBOLSADO,2025-10-29,38.0,22.0,3.0,2025.0,10.0
163,2025-10-07,COMPRA DE CARTERA,PRONALCREDIT,3800000.0,60.0,FOPEP,1968,DESEMBOLSADO,2025-11-11,57.0,,3.8,2025.0,10.0
690,2025-10-07,LIBRE INVERSIÓN,BUSINESS,2020873.0,48.0,COLPENSIONES,1961,DESEMBOLSADO,2025-10-14,64.0,7.0,2.020873,2025.0,10.0
739,2025-10-08,LIBRE INVERSIÓN,EXCELCREDIT,,132.0,EJERCITO,1999,NO_DESEMBOLSADO,,,,,2025.0,10.0
618,2025-10-10,REFINANCIACIÓN,BUSINESS,,84.0,COLPENSIONES,1954,NO_DESEMBOLSADO,,71.0,,,2025.0,10.0
492,2025-10-14,LIBRE INVERSIÓN,BUSINESS,3413348.0,84.0,ASULADO,1961,DESEMBOLSADO,2025-10-17,64.0,3.0,3.413348,2025.0,10.0
12,2025-10-14,LIBRE INVERSIÓN,PRONALCREDIT,1300000.0,36.0,COLPENSIONES,1939,DESEMBOLSADO,2025-10-27,86.0,13.0,1.3,2025.0,10.0
356,2025-10-16,COMPRA DE CARTERA,KALA,,144.0,COLPENSIONES,,NO_DESEMBOLSADO,,,,,2025.0,10.0
740,2025-10-16,LIBRE INVERSIÓN,PRONALCREDIT,10000000.0,24.0,COLPENSIONES,1942,DESEMBOLSADO,2025-10-29,83.0,13.0,10.0,2025.0,10.0
741,2025-10-16,LIBRE INVERSIÓN,PRONALCREDIT,4400000.0,84.0,COLPENSIONES,1944,DESEMBOLSADO,2025-11-11,81.0,26.0,4.4,2025.0,10.0
742,2025-10-17,LIBRE INVERSIÓN,EXCELCREDIT,30229958.0,144.0,COLPENSIONES,1953,DESEMBOLSADO,2025-10-27,72.0,10.0,30.229958,2025.0,10.0
743,2025-10-17,REFINANCIACIÓN,COPFINANCIAR,5500000.0,72.0,COLPENSIONES,1940,NO_DESEMBOLSADO,,85.0,,5.5,2025.0,10.0
744,2025-10-17,LIBRE INVERSIÓN,EXCELCREDIT,1593806.0,84.0,COLPENSIONES,1959,DESEMBOLSADO,2025-10-28,66.0,11.0,1.593806,2025.0,10.0
632,2025-10-20,LIBRE INVERSIÓN,PRONALCREDIT,3000000.0,48.0,COLPENSIONES,1938,DESEMBOLSADO,2025-11-21,87.0,,3.0,2025.0,10.0
745,2025-10-21,LIBRE INVERSIÓN,PRONALCREDIT,15000000.0,84.0,COLPENSIONES,1943,DESEMBOLSADO,2025-10-29,82.0,8.0,15.0,2025.0,10.0
670,2025-10-21,LIBRE INVERSIÓN,EXCELCREDIT,1541787.0,24.0,COLPENSIONES,1946,DESEMBOLSADO,2025-10-28,79.0,7.0,1.541787,2025.0,10.0
200,2025-10-23,COMPRA DE CARTERA,EXCELCREDIT,11944901.0,144.0,COLPENSIONES,1956,DESEMBOLSADO,2025-12-05,69.0,,11.944901,2025.0,10.0
746,2025-10-23,LIBRE INVERSIÓN,BAN100,9500000.0,144.0,COLPENSIONES,1968,DESEMBOLSADO,2025-10-28,57.0,5.0,9.5,2025.0,10.0
232,2025-10-24,REFINANCIACIÓN,BUSINESS,6166011.0,84.0,COLPENSIONES,1955,DESEMBOLSADO,2025-10-29,70.0,5.0,6.166011,2025.0,10.0
518,2025-10-24,COMPRA DE CARTERA,KREDIT,,60.0,CASUR,1944,NO_DESEMBOLSADO,,81.0,,,2025.0,10.0
747,2025-10-27,LIBRE INVERSIÓN,BAN100,39035716.0,36.0,COLPENSIONES,1968,DESEMBOLSADO,2025-11-11,57.0,15.0,39.035716,2025.0,10.0
98,2025-10-27,LIBRE INVERSIÓN,KREDIT,,144.0,COLPENSIONES,1989,NO_DESEMBOLSADO,,,,,2025.0,10.0
690,2025-10-31,LIBRE INVERSIÓN,BUSINESS,2172982.0,48.0,COLPENSIONES,1961,DESEMBOLSADO,2025-11-06,64.0,6.0,2.172982,2025.0,10.0
643,2025-11-06,,PRONALCREDIT,1700000.0,48.0,SURA,1971,DESEMBOLSADO,2025-11-19,54.0,13.0,1.7,2025.0,11.0
233,2025-11-10,COMPRA DE CARTERA,KREDIT,11248966.0,168.0,COLPENSIONES,1956,DESEMBOLSADO,2026-01-29,69.0,,11.248966,2025.0,11.0
242,2025-11-11,LIBRE INVERSIÓN,KALA,2247326.0,144.0,COLPENSIONES,1939,DESEMBOLSADO,2025-11-21,86.0,10.0,2.247326,2025.0,11.0
748,2025-11-13,COMPRA DE CARTERA,KREDIT,28917540.0,168.0,PORVENIR,1958,NO_DESEMBOLSADO,,67.0,,28.91754,2025.0,11.0
749,2025-11-20,LIBRE INVERSIÓN,BAN100,10500000.0,144.0,COLPENSIONES,1957,DESEMBOLSADO,2025-11-28,68.0,8.0,10.5,2025.0,11.0
750,2025-11-21,LIBRE INVERSIÓN,EXCELCREDIT,1732564.0,48.0,SEGUROS ALFA,1970,DESEMBOLSADO,2025-12-15,55.0,24.0,1.732564,2025.0,11.0
751,2025-11-21,COMPRA DE CARTERA,KREDIT,29300000.0,168.0,COLPENSIONES,1955,DESEMBOLSADO,2025-12-10,70.0,19.0,29.3,2025.0,11.0
752,2025-11-21,COMPRA DE CARTERA,KALA,,144.0,COLPENSIONES,1940,NO_DESEMBOLSADO,,85.0,,,2025.0,11.0
753,2025-11-21,LIBRE INVERSIÓN,PRONALCREDIT,4000000.0,24.0,PORVENIR,1961,DESEMBOLSADO,2025-12-10,64.0,19.0,4.0,2025.0,11.0
754,2025-11-24,LIBRE INVERSIÓN,BAN100,5200000.0,144.0,COLPENSIONES,1956,DESEMBOLSADO,2025-11-28,69.0,4.0,5.2,2025.0,11.0
553,2025-11-25,LIBRE INVERSIÓN,BAN100,,48.0,COLPENSIONES,1941,NO_DESEMBOLSADO,,84.0,,,2025.0,11.0
426,2025-11-26,COMPRA DE CARTERA,KREDIT,15183588.0,156.0,COLPENSIONES,1961,DESEMBOLSADO,2026-01-23,64.0,,15.183588,2025.0,11.0
690,2025-11-28,COMPRA DE CARTERA,EXCELCREDIT,7853959.0,48.0,COLPENSIONES,1961,DESEMBOLSADO,2025-12-11,64.0,13.0,7.853959,2025.0,11.0
755,2025-12-01,LIBRE INVERSIÓN,BAN100,83872715.0,144.0,COLPENSIONES,1959,DESEMBOLSADO,2025-12-11,66.0,10.0,83.872715,2025.0,12.0
756,2025-12-02,COMPRA DE CARTERA,BAN100,7798989.0,156.0,COLPENSIONES,1954,EN_PROCESO,,71.0,,7.798989,2025.0,12.0
757,2025-12-03,LIBRE INVERSIÓN,BAN100,33300000.0,144.0,COLPENSIONES,1963,DESEMBOLSADO,2025-12-12,62.0,9.0,33.3,2025.0,12.0
758,2025-12-10,LIBRE INVERSIÓN,ACTIVAR,3413845.0,60.0,PORVENIR,1948,DESEMBOLSADO,2026-01-13,77.0,,3.413845,2025.0,12.0
759,2025-12-11,LIBRE INVERSIÓN,BAN100,5500000.0,48.0,COLPENSIONES,1943,DESEMBOLSADO,2025-12-18,82.0,7.0,5.5,2025.0,12.0
760,2025-12-11,COMPRA DE CARTERA,BAN100,15449000.0,144.0,MAPFRE,1956,DESEMBOLSADO,2026-02-19,69.0,,15.449,2025.0,12.0
20,2025-12-15,REFINANCIACIÓN,EXCELCREDIT,8395218.0,144.0,PORVENIR,1959,DESEMBOLSADO,2025-12-22,66.0,7.0,8.395218,2025.0,12.0
761,2025-12-16,LIBRE INVERSIÓN,EXCELCREDIT,,36.0,SEGUROS ALFA,1958,NO_DESEMBOLSADO,,67.0,,,2025.0,12.0
612,2025-12-18,REFINANCIACIÓN,PRONALCREDIT,925100.0,48.0,COLPENSIONES,1935,DESEMBOLSADO,2026-02-11,90.0,,0.9251,2025.0,12.0
612,2025-12-18,REFINANCIACIÓN,COOPIDESARROLLO,525008.0,48.0,COLPENSIONES,1935,DESEMBOLSADO,2026-01-16,90.0,29.0,0.525008,2025.0,12.0
762,2025-12-19,LIBRE INVERSIÓN,BAN100,2865250.0,144.0,FOPEP,1970,DESEMBOLSADO,2025-12-30,55.0,11.0,2.86525,2025.0,12.0
763,2025-12-19,REFINANCIACIÓN,BAN100,7000000.0,60.0,COLPENSIONES,1950,DESEMBOLSADO,2025-12-26,75.0,7.0,7.0,2025.0,12.0
764,2025-12-22,LIBRE INVERSIÓN,BUSINESS,23921891.0,84.0,COLPENSIONES,1946,DESEMBOLSADO,2026-01-16,79.0,25.0,23.921891,2025.0,12.0
765,2025-12-26,LIBRE INVERSIÓN,KREDIT,6170734.0,168.0,COLPENSIONES,,DESEMBOLSADO,2026-01-23,,28.0,6.170734,2025.0,12.0
766,2025-12-29,LIBRE INVERSIÓN,BAN100,7381330.0,120.0,PROTECCION,1965,DESEMBOLSADO,2026-02-17,60.0,,7.38133,2025.0,12.0
683,2026-01-05,REFINANCIACIÓN,BUSINESS,8441564.0,84.0,FOPEP,1953,DESEMBOLSADO,2026-01-15,73.0,10.0,8.441564,2026.0,1.0
707,2026-01-05,REFINANCIACIÓN,COOPIDESARROLLO,5550000.0,60.0,ALLIANZ SEGUROS,1967,DESEMBOLSADO,2026-02-10,59.0,,5.55,2026.0,1.0
321,2026-01-05,REFINANCIACIÓN,PRONALCREDIT,3444085.0,84.0,COLPENSIONES,1944,DESEMBOLSADO,2026-01-16,82.0,11.0,3.444085,2026.0,1.0
600,2026-01-05,LIBRE INVERSIÓN,BUSINESS,3337778.0,84.0,SEGUROS ALFA,1985,DESEMBOLSADO,2026-01-27,41.0,22.0,3.337778,2026.0,1.0
690,2026-01-05,LIBRE INVERSIÓN,BUSINESS,2413239.0,48.0,COLPENSIONES,1961,DESEMBOLSADO,2026-01-09,65.0,4.0,2.413239,2026.0,1.0
422,2026-01-06,LIBRE INVERSIÓN,BUSINESS,5157161.0,84.0,COLPENSIONES,1967,DESEMBOLSADO,2026-01-16,59.0,10.0,5.157161,2026.0,1.0
767,2026-01-06,REFINANCIACIÓN,BAN100,11488422.0,144.0,COLPENSIONES,1944,DESEMBOLSADO,2026-01-22,82.0,16.0,11.488422,2026.0,1.0
313,2026-01-06,REFINANCIACIÓN,BUSINESS,7432217.0,84.0,COLPENSIONES,1955,DESEMBOLSADO,2026-01-16,71.0,10.0,7.432217,2026.0,1.0
768,2026-01-07,LIBRE INVERSIÓN,PRONALCREDIT,5000000.0,84.0,COLPENSIONES,1962,DESEMBOLSADO,2026-01-23,64.0,16.0,5.0,2026.0,1.0
769,2026-01-07,LIBRE INVERSIÓN,KALA,,,MUNICIPIO/ALCALDIA,1944,NO_DESEMBOLSADO,,82.0,,,2026.0,1.0
185,2026-01-07,LIBRE INVERSIÓN,BUSINESS,3292709.0,84.0,COLPENSIONES,,DESEMBOLSADO,2026-01-16,,9.0,3.292709,2026.0,1.0
770,2026-01-07,LIBRE INVERSIÓN,ACTIVAR,,120.0,SEGUROS ALFA,1968,NO_DESEMBOLSADO,,58.0,,,2026.0,1.0
771,2026-01-07,LIBRE INVERSIÓN,BAN100,7600523.0,144.0,COLPENSIONES,1966,DESEMBOLSADO,2026-01-23,60.0,16.0,7.600523,2026.0,1.0
567,2026-01-07,LIBRE INVERSIÓN,PRONALCREDIT,4100000.0,84.0,COLPENSIONES,1947,DESEMBOLSADO,2026-01-30,79.0,23.0,4.1,2026.0,1.0
455,2026-01-08,LIBRE INVERSIÓN,BUSINESS,5230853.0,72.0,COLPENSIONES,1959,DESEMBOLSADO,2026-01-16,67.0,8.0,5.230853,2026.0,1.0
772,2026-01-08,LIBRE INVERSIÓN,BAN100,6900000.0,120.0,COLPENSIONES,1961,DESEMBOLSADO,2026-01-27,65.0,19.0,6.9,2026.0,1.0
773,2026-01-08,COMPRA DE CARTERA,BAN100,16131607.0,120.0,COLPENSIONES,1950,DESEMBOLSADO,2026-02-19,76.0,,16.131607,2026.0,1.0
45,2026-01-08,LIBRE INVERSIÓN,BUSINESS,7491450.0,84.0,COLPENSIONES,1950,DESEMBOLSADO,2026-01-16,76.0,8.0,7.49145,2026.0,1.0
713,2026-01-09,LIBRE INVERSIÓN,BUSINESS,16612369.0,84.0,COLPENSIONES,1962,DESEMBOLSADO,2026-01-16,64.0,7.0,16.612369,2026.0,1.0
774,2026-01-09,COMPRA DE CARTERA,BAN100,34862170.0,120.0,COLPENSIONES,1960,DESEMBOLSADO,2026-02-05,66.0,27.0,34.86217,2026.0,1.0
